1.716147661723467350e+09,3.746135576025051428e-01
1.716147661724665165e+09,3.735026978236311024e-01
1.716147661725843668e+09,3.724092250002936644e-01
1.716147661727020264e+09,3.713170059348586127e-01
1.716147661728217840e+09,3.702047827578803796e-01
1.716147661729391813e+09,3.691139654021364236e-01
1.716147661730568886e+09,3.680197574141951811e-01
1.716147661731744528e+09,3.669263702686950124e-01
1.716147661732920408e+09,3.658322540902037012e-01
1.716147661734091997e+09,3.647416279661238048e-01
1.716147661735285282e+09,3.636302904268357561e-01
1.716147661736463070e+09,3.625328780952356555e-01
1.716147661737622261e+09,3.614523022672653796e-01
1.716147661738795280e+09,3.603583415714007865e-01
1.716147661739973545e+09,3.592589900090437660e-01
1.716147661741147757e+09,3.581629239162349987e-01
1.716147661742326498e+09,3.570621326605228907e-01
1.716147661743505478e+09,3.559606224891432302e-01
1.716147661744684458e+09,3.548586175348542038e-01
1.716147661745864391e+09,3.537552273217354770e-01
1.716147661747043371e+09,3.526522370005225060e-01
1.716147661748219490e+09,3.515514348962317515e-01
1.716147661749396801e+09,3.504490300142564796e-01
1.716147661750578403e+09,3.493421182444629847e-01
1.716147661751779795e+09,3.482161685478322721e-01
1.716147661752959251e+09,3.471102870563070319e-01
1.716147661754133940e+09,3.460083965333772826e-01
1.716147661755307913e+09,3.449066999216128249e-01
1.716147661756478548e+09,3.438076623414462185e-01
1.716147661757622719e+09,3.427330153170902727e-01
1.716147661758803368e+09,3.416236364307393414e-01
1.716147661759979725e+09,3.405178164116156592e-01
1.716147661761152983e+09,3.394144406291987881e-01
1.716147661762348890e+09,3.382892833341565875e-01
1.716147661763521194e+09,3.371858634905091634e-01
1.716147661764693737e+09,3.360817557029524005e-01
1.716147661765865803e+09,3.349776351398462970e-01
1.716147661767037630e+09,3.338732791429032676e-01
1.716147661768171549e+09,3.328042125301242660e-01
1.716147661769346237e+09,3.316962568249322008e-01
1.716147661770527601e+09,3.305815430278283285e-01
1.716147661771708488e+09,3.294668180782412970e-01
1.716147661772887468e+09,3.283534352851558702e-01
1.716147661774058819e+09,3.272468054041833829e-01
1.716147661775239229e+09,3.261311619823806796e-01
1.716147661776424408e+09,3.250105546448374683e-01
1.716147661777620316e+09,3.238793402657642595e-01
1.716147661778754473e+09,3.228061079024276969e-01
1.716147661779935122e+09,3.216884402697250400e-01
1.716147661781116247e+09,3.205698725534136262e-01
1.716147661782288790e+09,3.194589909523412041e-01
1.716147661783461571e+09,3.183474441265518040e-01
1.716147661784642220e+09,3.172279980156352819e-01
1.716147661785818100e+09,3.161126335716736291e-01
1.716147661787008047e+09,3.149834814103455449e-01
1.716147661788163900e+09,3.138862541965577457e-01
1.716147661789335489e+09,3.127736615370431683e-01
1.716147661790516376e+09,3.116518043371735991e-01
1.716147661791691065e+09,3.105354049680758566e-01
1.716147661792862177e+09,3.094219778676852162e-01
1.716147661794052124e+09,3.082902087927357759e-01
1.716147661795223951e+09,3.071752470101355992e-01
1.716147661796402693e+09,3.060532810686297789e-01
1.716147661797592402e+09,3.049204449353440372e-01
1.716147661798771858e+09,3.037969446882595181e-01
1.716147661799952269e+09,3.026721128819442885e-01
1.716147661801133633e+09,3.015459500596274212e-01
1.716147661802305460e+09,3.004284625942672537e-01
1.716147661803478479e+09,2.993094251443221276e-01
1.716147661804651022e+09,2.981904309964303890e-01
1.716147661805823326e+09,2.970712545349131206e-01
1.716147661806995392e+09,2.959518975474136893e-01
1.716147661808163643e+09,2.948357791278218287e-01
1.716147661809358120e+09,2.936941889540499173e-01
1.716147661810536146e+09,2.925679108537111994e-01
1.716147661811708689e+09,2.914464723153000758e-01
1.716147661812843561e+09,2.903606804894766080e-01
1.716147661814015627e+09,2.892389113549314050e-01
1.716147661815187931e+09,2.881165165734062006e-01
1.716147661816367149e+09,2.869871025493980210e-01
1.716147661817538977e+09,2.858643720128426491e-01
1.716147661818719625e+09,2.847327926054477043e-01
1.716147661819899321e+09,2.836017308186962183e-01
1.716147661821088791e+09,2.824608972569032095e-01
1.716147661822269678e+09,2.813279004819418949e-01
1.716147661823449612e+09,2.801954268698708117e-01
1.716147661824621677e+09,2.790701183969259702e-01
1.716147661825808287e+09,2.779304560486327014e-01
1.716147661826985359e+09,2.767995664957936253e-01
1.716147661828164101e+09,2.756666891731630042e-01
1.716147661829337358e+09,2.745387017594467238e-01
1.716147661830512285e+09,2.734087310939194437e-01
1.716147661831693649e+09,2.722721889040630172e-01
1.716147661832874298e+09,2.711359551885406116e-01
1.716147661834054708e+09,2.699995730919129699e-01
1.716147661835235834e+09,2.688621258673774550e-01
1.716147661836406231e+09,2.677346407352012569e-01
1.716147661837577820e+09,2.666056399067356919e-01
1.716147661838758707e+09,2.654673084419943985e-01
1.716147661839939833e+09,2.643283768458836724e-01
1.716147661841133833e+09,2.631766557748870250e-01
1.716147661842398405e+09,2.619564526549130745e-01
1.716147661843577862e+09,2.608180009904023655e-01
1.716147661844757795e+09,2.596787260180221102e-01
1.716147661845937014e+09,2.585397804472950867e-01
1.716147661847116947e+09,2.573997842074947640e-01
1.716147661848293066e+09,2.562631169198285597e-01
1.716147661849468946e+09,2.551263256835984983e-01
1.716147661850652456e+09,2.539818024739267099e-01
1.716147661851831913e+09,2.528408449367407496e-01
1.716147661853011608e+09,2.516993049253096193e-01
1.716147661854193211e+09,2.505555681208909147e-01
1.716147661855374098e+09,2.494121741466094333e-01
1.716147661856554747e+09,2.482686633224206185e-01
1.716147661857736588e+09,2.471236513100269483e-01
1.716147661858877897e+09,2.460175797784379392e-01
1.716147661860049725e+09,2.448815994922458883e-01
1.716147661861257076e+09,2.437108298580573928e-01
1.716147661862435818e+09,2.425674608382192565e-01
1.716147661863579273e+09,2.414579968212011984e-01
1.716147661864758968e+09,2.403130396200985897e-01
1.716147661865941763e+09,2.391647384885380034e-01
1.716147661867122412e+09,2.380181868647376076e-01
1.716147661868289948e+09,2.368840432783790306e-01
1.716147661869458437e+09,2.357486499919838330e-01
1.716147661870630741e+09,2.346092265955939948e-01
1.716147661871825933e+09,2.334472250665962367e-01
